id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
1713,1713,late,occasionally,never,3+weekly,vegan,ok,luxury,aggressive,"[""sea"",""roadtrip""]","[""music"",""coding"",""travel"",""running"",""boardgame""]",,2025-07-26 09:27:13,2025-07-26 09:27:13
1714,1714,late,occasionally,often,weekly,vegetarian,love,luxury,aggressive,"[""citywalk""]","[""reading"",""football"",""movie""]",ISFJ,2025-08-24 09:27:13,2025-08-24 09:27:13
1715,1715,normal,occasionally,often,3+weekly,normal,love,frugal,aggressive,"[""mountain""]","[""gaming"",""basketball""]",ESFJ,2025-08-07 09:27:13,2025-08-07 09:27:13
1716,1716,normal,often,occasionally,daily,vegan,ok,frugal,conservative,"[""museum"",""citywalk""]","[""photography"",""boardgame"",""coding""]",ISFJ,2025-09-03 09:27:13,2025-09-03 09:27:13
1717,1717,normal,often,often,none,vegan,allergic,balanced,balanced,"[""museum"",""island""]","[""cooking"",""boardgame""]",,2025-06-23 09:27:13,2025-06-23 09:27:13
1718,1718,normal,occasionally,often,daily,vegetarian,allergic,frugal,aggressive,"[""mountain"",""museum""]","[""gaming"",""travel"",""basketball"",""hiking"",""boardgame""]",,2025-08-23 09:27:13,2025-08-23 09:27:13
1719,1719,late,occasionally,often,none,vegetarian,love,balanced,conservative,"[""sea""]","[""football"",""movie"",""coding""]",,2025-08-03 09:27:13,2025-08-03 09:27:13
1720,1720,early,never,never,daily,vegetarian,reject,luxury,aggressive,"[""museum"",""desert""]","[""boardgame"",""coding"",""yoga"",""travel"",""basketball""]",INTJ,2025-07-12 09:27:13,2025-07-12 09:27:13
1721,1721,normal,occasionally,never,3+weekly,normal,allergic,balanced,conservative,"[""mountain"",""museum"",""sea""]","[""yoga"",""cooking"",""travel"",""movie""]",,2025-07-31 09:27:13,2025-07-31 09:27:13
1722,1722,normal,never,occasionally,none,normal,love,luxury,balanced,"[""mountain""]","[""movie"",""gaming"",""running"",""photography"",""travel"",""hiking""]",ENTP,2025-09-02 09:27:13,2025-09-02 09:27:13
1723,1723,early,occasionally,often,3+weekly,normal,ok,frugal,balanced,"[""sea"",""desert"",""island""]","[""boardgame"",""music"",""yoga"",""coding""]",ISFJ,2025-09-01 09:27:13,2025-09-01 09:27:13
1724,1724,late,occasionally,never,none,halal,ok,luxury,balanced,"[""roadtrip"",""museum"",""citywalk""]","[""cooking"",""boardgame"",""coding""]",INTJ,2025-08-09 09:27:13,2025-08-09 09:27:13
1725,1725,early,never,often,none,keto,ok,luxury,conservative,"[""desert"",""mountain"",""sea""]","[""movie"",""football"",""music"",""running"",""gaming"",""coding""]",ENFP,2025-09-01 09:27:13,2025-09-01 09:27:13
1726,1726,late,occasionally,occasionally,3+weekly,keto,ok,frugal,conservative,"[""citywalk"",""desert"",""sea""]","[""cooking"",""hiking"",""reading""]",INTJ,2025-08-21 09:27:13,2025-08-21 09:27:13
1727,1727,late,occasionally,never,3+weekly,vegetarian,reject,frugal,balanced,"[""citywalk""]","[""yoga"",""gaming"",""reading""]",ESFJ,2025-09-04 09:27:13,2025-09-04 09:27:13
1728,1728,normal,often,never,daily,keto,allergic,frugal,balanced,"[""sea"",""desert"",""museum""]","[""travel"",""football"",""running""]",ISTP,2025-08-28 09:27:13,2025-08-28 09:27:13
1729,1729,early,never,never,weekly,normal,reject,balanced,balanced,"[""desert""]","[""travel"",""running"",""coding""]",ESFJ,2025-08-20 09:27:13,2025-08-20 09:27:13
1730,1730,normal,occasionally,often,weekly,halal,love,balanced,balanced,"[""mountain""]","[""coding"",""travel"",""movie"",""reading"",""gaming""]",ENTP,2025-07-24 09:27:13,2025-07-24 09:27:13
1731,1731,early,occasionally,occasionally,weekly,vegetarian,love,luxury,conservative,"[""island"",""roadtrip""]","[""movie"",""gaming"",""coding"",""yoga"",""cooking"",""running""]",ENFP,2025-06-21 09:27:13,2025-06-21 09:27:13
1732,1732,early,often,often,daily,halal,reject,balanced,conservative,"[""mountain""]","[""cooking"",""travel"",""music"",""basketball"",""movie"",""yoga""]",ENFP,2025-07-14 09:27:13,2025-07-14 09:27:13
1733,1733,late,occasionally,never,weekly,low_carb,allergic,frugal,conservative,"[""sea"",""roadtrip"",""citywalk""]","[""hiking"",""football""]",ISFJ,2025-07-02 09:27:13,2025-07-02 09:27:13
1734,1734,early,often,occasionally,none,vegan,love,luxury,balanced,"[""desert"",""island""]","[""boardgame"",""travel"",""coding"",""photography"",""running"",""movie""]",ISTP,2025-07-11 09:27:13,2025-07-11 09:27:13
1735,1735,early,never,never,3+weekly,normal,ok,balanced,conservative,"[""desert"",""roadtrip"",""museum""]","[""coding"",""music""]",ISFJ,2025-09-05 09:27:13,2025-09-05 09:27:13
1736,1736,normal,never,occasionally,weekly,vegetarian,allergic,balanced,balanced,"[""roadtrip"",""museum"",""sea""]","[""music"",""gaming"",""running""]",ISTP,2025-08-04 09:27:13,2025-08-04 09:27:13
1737,1737,late,often,never,weekly,halal,reject,luxury,conservative,"[""sea"",""mountain"",""museum""]","[""movie"",""football"",""boardgame"",""yoga""]",ENFP,2025-06-26 09:27:13,2025-06-26 09:27:13
1738,1738,normal,occasionally,often,none,low_carb,reject,balanced,aggressive,"[""citywalk"",""desert""]","[""travel"",""yoga"",""running"",""photography"",""football""]",ESFJ,2025-08-25 09:27:13,2025-08-25 09:27:13
1739,1739,late,often,occasionally,none,low_carb,love,balanced,balanced,"[""mountain"",""roadtrip""]","[""cooking"",""boardgame"",""basketball"",""movie"",""travel""]",ISFJ,2025-09-13 09:27:13,2025-09-13 09:27:13
1740,1740,late,occasionally,never,3+weekly,normal,love,luxury,conservative,"[""citywalk"",""roadtrip""]","[""cooking"",""gaming"",""boardgame"",""basketball"",""photography""]",ENFP,2025-07-27 09:27:13,2025-07-27 09:27:13
1741,1741,late,never,occasionally,daily,low_carb,reject,frugal,conservative,"[""sea"",""mountain"",""museum""]","[""running"",""gaming""]",ISTP,2025-09-05 09:27:13,2025-09-05 09:27:13
1742,1742,early,often,occasionally,3+weekly,keto,allergic,frugal,conservative,"[""desert"",""mountain""]","[""hiking"",""photography"",""coding"",""cooking"",""football""]",ISFJ,2025-06-24 09:27:13,2025-06-24 09:27:13
1743,1743,normal,never,often,daily,normal,love,luxury,balanced,"[""desert""]","[""photography"",""hiking"",""movie""]",ISTP,2025-08-16 09:27:13,2025-08-16 09:27:13
1744,1744,early,never,occasionally,3+weekly,keto,ok,balanced,conservative,"[""sea""]","[""gaming"",""travel"",""basketball""]",ESFJ,2025-08-03 09:27:13,2025-08-03 09:27:13
1745,1745,normal,often,often,daily,low_carb,love,frugal,aggressive,"[""island""]","[""reading"",""football""]",ISTP,2025-07-01 09:27:13,2025-07-01 09:27:13
1746,1746,late,never,occasionally,none,vegetarian,reject,balanced,balanced,"[""citywalk""]","[""running"",""coding"",""cooking"",""basketball"",""travel""]",ENTP,2025-08-16 09:27:13,2025-08-16 09:27:13
1747,1747,normal,often,occasionally,none,low_carb,allergic,balanced,balanced,"[""museum"",""roadtrip"",""island""]","[""gaming"",""yoga"",""movie"",""cooking""]",ISFJ,2025-07-29 09:27:13,2025-07-29 09:27:13
1748,1748,late,occasionally,never,daily,halal,reject,luxury,conservative,"[""mountain""]","[""hiking"",""yoga"",""travel"",""cooking""]",ENFP,2025-06-16 09:27:13,2025-06-16 09:27:13
1749,1749,late,never,occasionally,daily,low_carb,allergic,frugal,balanced,"[""island""]","[""boardgame"",""movie"",""music"",""football"",""yoga"",""gaming""]",,2025-06-28 09:27:13,2025-06-28 09:27:13
1750,1750,late,never,often,none,keto,allergic,balanced,conservative,"[""museum""]","[""coding"",""basketball"",""travel"",""cooking""]",ESFJ,2025-08-31 09:27:13,2025-08-31 09:27:13
1751,1751,normal,never,often,daily,keto,love,balanced,balanced,"[""museum"",""sea"",""mountain""]","[""hiking"",""cooking"",""football""]",ENTP,2025-06-27 09:27:13,2025-06-27 09:27:13
1752,1752,late,often,never,none,vegetarian,allergic,balanced,balanced,"[""mountain"",""museum"",""roadtrip""]","[""cooking"",""hiking"",""coding"",""yoga"",""running"",""reading""]",INTJ,2025-07-22 09:27:13,2025-07-22 09:27:13
1753,1753,early,often,occasionally,weekly,keto,love,frugal,aggressive,"[""island"",""museum"",""sea""]","[""hiking"",""travel"",""coding"",""running"",""movie"",""football""]",,2025-08-22 09:27:13,2025-08-22 09:27:13
1754,1754,normal,often,never,3+weekly,normal,love,luxury,conservative,"[""sea"",""museum"",""citywalk""]","[""cooking"",""yoga"",""boardgame""]",ISFJ,2025-09-08 09:27:13,2025-09-08 09:27:13
1755,1755,early,occasionally,never,none,vegetarian,ok,frugal,conservative,"[""sea"",""citywalk"",""roadtrip""]","[""coding"",""reading""]",ISTP,2025-08-06 09:27:13,2025-08-06 09:27:13
1756,1756,late,never,often,3+weekly,vegetarian,ok,frugal,conservative,"[""island"",""sea""]","[""movie"",""travel""]",ENTP,2025-07-03 09:27:13,2025-07-03 09:27:13
1757,1757,normal,often,often,daily,keto,reject,luxury,conservative,"[""roadtrip"",""desert""]","[""basketball"",""reading""]",ESFJ,2025-08-03 09:27:13,2025-08-03 09:27:13
1758,1758,late,often,never,weekly,normal,ok,balanced,balanced,"[""citywalk"",""desert"",""sea""]","[""hiking"",""running"",""reading""]",ENFP,2025-08-30 09:27:13,2025-08-30 09:27:13
1759,1759,late,often,never,3+weekly,vegetarian,reject,luxury,conservative,"[""roadtrip"",""citywalk"",""museum""]","[""photography"",""coding"",""basketball"",""reading"",""yoga""]",ESFJ,2025-07-12 09:27:13,2025-07-12 09:27:13
1760,1760,late,occasionally,occasionally,none,vegan,allergic,balanced,conservative,"[""museum"",""roadtrip""]","[""coding"",""gaming"",""reading"",""hiking"",""travel""]",ISFJ,2025-07-25 09:27:13,2025-07-25 09:27:13
1761,1761,late,occasionally,often,none,vegetarian,ok,luxury,aggressive,"[""island""]","[""yoga"",""football"",""basketball"",""boardgame"",""travel"",""reading""]",,2025-07-15 09:27:13,2025-07-15 09:27:13
1762,1762,normal,occasionally,never,none,normal,allergic,frugal,aggressive,"[""citywalk""]","[""travel"",""running"",""movie"",""basketball""]",ENFP,2025-07-08 09:27:13,2025-07-08 09:27:13
1763,1763,early,never,often,weekly,low_carb,ok,balanced,balanced,"[""sea"",""island"",""mountain""]","[""music"",""boardgame"",""reading"",""gaming"",""yoga"",""photography""]",,2025-07-22 09:27:13,2025-07-22 09:27:13
1764,1764,normal,never,occasionally,3+weekly,halal,reject,balanced,aggressive,"[""island"",""sea"",""mountain""]","[""music"",""yoga"",""football""]",,2025-08-06 09:27:13,2025-08-06 09:27:13
1765,1765,early,never,occasionally,3+weekly,normal,allergic,luxury,conservative,"[""island"",""desert""]","[""reading"",""basketball"",""movie"",""football""]",ISFJ,2025-08-31 09:27:13,2025-08-31 09:27:13
1766,1766,early,never,never,weekly,low_carb,love,luxury,balanced,"[""desert"",""sea""]","[""photography"",""football"",""music"",""cooking"",""coding""]",ENFP,2025-08-31 09:27:13,2025-08-31 09:27:13
1767,1767,late,occasionally,occasionally,weekly,normal,love,frugal,conservative,"[""island""]","[""coding"",""boardgame"",""running"",""music"",""gaming"",""cooking""]",ISTP,2025-07-14 09:27:13,2025-07-14 09:27:13
1768,1768,early,never,occasionally,weekly,normal,ok,luxury,conservative,"[""island"",""mountain"",""museum""]","[""football"",""movie"",""running"",""photography"",""hiking"",""basketball""]",ESFJ,2025-07-11 09:27:13,2025-07-11 09:27:13
1769,1769,early,occasionally,occasionally,3+weekly,vegetarian,ok,luxury,aggressive,"[""mountain"",""roadtrip"",""desert""]","[""reading"",""photography"",""travel"",""yoga""]",ENFP,2025-08-06 09:27:13,2025-08-06 09:27:13
1770,1770,late,never,occasionally,daily,low_carb,allergic,balanced,balanced,"[""desert"",""museum""]","[""yoga"",""travel""]",ENFP,2025-07-07 09:27:13,2025-07-07 09:27:13
1771,1771,early,often,often,daily,low_carb,ok,frugal,balanced,"[""roadtrip""]","[""cooking"",""movie"",""photography"",""yoga"",""travel""]",ENFP,2025-09-05 09:27:13,2025-09-05 09:27:13
1772,1772,late,never,never,none,halal,love,balanced,aggressive,"[""desert"",""mountain"",""island""]","[""boardgame"",""photography"",""coding"",""cooking"",""reading"",""basketball""]",ESFJ,2025-07-20 09:27:13,2025-07-20 09:27:13
1773,1773,late,often,occasionally,daily,keto,allergic,balanced,conservative,"[""museum"",""island"",""sea""]","[""reading"",""cooking""]",ESFJ,2025-08-06 09:27:13,2025-08-06 09:27:13
1774,1774,late,occasionally,never,weekly,normal,reject,luxury,conservative,"[""roadtrip""]","[""boardgame"",""running"",""cooking"",""movie"",""football""]",,2025-06-29 09:27:13,2025-06-29 09:27:13
1775,1775,normal,never,often,daily,vegan,reject,balanced,aggressive,"[""desert"",""roadtrip""]","[""gaming"",""football"",""basketball"",""running""]",ISFJ,2025-07-25 09:27:13,2025-07-25 09:27:13
1776,1776,early,never,occasionally,weekly,keto,love,balanced,conservative,"[""citywalk"",""roadtrip""]","[""running"",""yoga"",""travel"",""hiking"",""reading""]",,2025-07-18 09:27:13,2025-07-18 09:27:13
1777,1777,late,often,often,none,low_carb,love,balanced,balanced,"[""citywalk""]","[""cooking"",""basketball"",""music""]",ISFJ,2025-08-28 09:27:13,2025-08-28 09:27:13
1778,1778,late,never,often,weekly,vegetarian,reject,luxury,balanced,"[""desert""]","[""music"",""photography""]",,2025-08-04 09:27:13,2025-08-04 09:27:13
1779,1779,normal,often,never,daily,keto,allergic,frugal,aggressive,"[""citywalk"",""roadtrip""]","[""photography"",""movie"",""coding"",""yoga"",""basketball"",""running""]",ENTP,2025-08-13 09:27:13,2025-08-13 09:27:13
1780,1780,late,never,often,daily,normal,ok,balanced,aggressive,"[""citywalk""]","[""running"",""travel""]",ENFP,2025-07-07 09:27:13,2025-07-07 09:27:13
1781,1781,late,never,often,3+weekly,halal,ok,balanced,conservative,"[""museum""]","[""movie"",""yoga"",""music"",""boardgame""]",ISTP,2025-06-25 09:27:13,2025-06-25 09:27:13
1782,1782,early,never,occasionally,weekly,normal,ok,frugal,conservative,"[""citywalk""]","[""running"",""cooking"",""yoga"",""boardgame"",""reading"",""travel""]",ENTP,2025-09-12 09:27:13,2025-09-12 09:27:13
1783,1783,normal,never,often,none,keto,ok,frugal,balanced,"[""museum"",""desert""]","[""boardgame"",""running"",""music"",""gaming"",""yoga"",""basketball""]",INTJ,2025-09-01 09:27:13,2025-09-01 09:27:13
1784,1784,normal,often,occasionally,weekly,halal,love,frugal,aggressive,"[""sea""]","[""travel"",""boardgame"",""football"",""reading""]",ENTP,2025-06-29 09:27:13,2025-06-29 09:27:13
1785,1785,late,never,occasionally,daily,vegan,reject,luxury,conservative,"[""museum"",""sea"",""roadtrip""]","[""gaming"",""yoga"",""movie""]",ESFJ,2025-06-30 09:27:13,2025-06-30 09:27:13
1786,1786,late,never,occasionally,weekly,low_carb,reject,luxury,conservative,"[""island"",""desert"",""roadtrip""]","[""boardgame"",""yoga"",""photography"",""gaming""]",INTJ,2025-07-20 09:27:13,2025-07-20 09:27:13
1787,1787,normal,often,occasionally,daily,normal,ok,frugal,aggressive,"[""roadtrip"",""island""]","[""running"",""basketball"",""yoga"",""boardgame"",""coding"",""gaming""]",ISTP,2025-08-15 09:27:13,2025-08-15 09:27:13
1788,1788,normal,never,often,weekly,vegetarian,love,balanced,conservative,"[""sea"",""island"",""mountain""]","[""movie"",""football"",""cooking"",""hiking""]",ISFJ,2025-08-26 09:27:13,2025-08-26 09:27:13
1789,1789,normal,never,never,daily,vegetarian,ok,frugal,aggressive,"[""citywalk"",""island""]","[""photography"",""running"",""coding"",""reading""]",INTJ,2025-08-23 09:27:13,2025-08-23 09:27:13
1790,1790,normal,occasionally,often,3+weekly,normal,allergic,luxury,aggressive,"[""museum""]","[""football"",""cooking""]",ISTP,2025-09-02 09:27:13,2025-09-02 09:27:13
1791,1791,late,occasionally,occasionally,none,normal,love,frugal,aggressive,"[""mountain"",""roadtrip"",""citywalk""]","[""yoga"",""reading""]",ISTP,2025-09-04 09:27:13,2025-09-04 09:27:13
1792,1792,normal,often,often,weekly,keto,ok,luxury,conservative,"[""mountain""]","[""photography"",""basketball""]",,2025-07-21 09:27:13,2025-07-21 09:27:13
1793,1793,early,often,never,weekly,vegan,allergic,luxury,balanced,"[""sea""]","[""basketball"",""cooking""]",ESFJ,2025-09-12 09:27:13,2025-09-12 09:27:13
1794,1794,late,occasionally,occasionally,weekly,low_carb,ok,frugal,aggressive,"[""museum"",""mountain""]","[""hiking"",""reading"",""cooking"",""travel"",""movie""]",ESFJ,2025-07-22 09:27:13,2025-07-22 09:27:13
1795,1795,normal,often,occasionally,none,normal,reject,balanced,conservative,"[""sea""]","[""gaming"",""travel"",""basketball"",""running""]",ISTP,2025-08-24 09:27:13,2025-08-24 09:27:13
1796,1796,early,often,often,none,vegan,love,frugal,aggressive,"[""museum"",""mountain"",""desert""]","[""reading"",""boardgame"",""football"",""hiking"",""running"",""photography""]",ENTP,2025-08-26 09:27:13,2025-08-26 09:27:13
1797,1797,normal,often,often,3+weekly,vegetarian,reject,balanced,conservative,"[""citywalk"",""roadtrip"",""desert""]","[""music"",""cooking"",""hiking"",""boardgame"",""yoga""]",ESFJ,2025-06-27 09:27:13,2025-06-27 09:27:13
1798,1798,early,often,often,3+weekly,halal,reject,luxury,aggressive,"[""desert"",""citywalk""]","[""travel"",""yoga""]",ESFJ,2025-07-11 09:27:13,2025-07-11 09:27:13
1799,1799,normal,occasionally,often,none,low_carb,reject,balanced,balanced,"[""island"",""sea"",""mountain""]","[""travel"",""music"",""reading"",""football""]",,2025-08-30 09:27:13,2025-08-30 09:27:13
1800,1800,normal,never,often,daily,vegan,allergic,luxury,balanced,"[""mountain"",""citywalk"",""sea""]","[""reading"",""yoga"",""hiking"",""coding"",""cooking""]",ISFJ,2025-07-05 09:27:13,2025-07-05 09:27:13
1801,1801,normal,occasionally,never,3+weekly,keto,allergic,frugal,balanced,"[""mountain"",""sea"",""roadtrip""]","[""coding"",""reading"",""yoga"",""travel"",""running""]",ENFP,2025-08-05 09:27:13,2025-08-05 09:27:13
1802,1802,early,occasionally,occasionally,weekly,low_carb,love,balanced,aggressive,"[""desert"",""mountain"",""island""]","[""hiking"",""cooking"",""yoga"",""coding"",""boardgame"",""travel""]",ENFP,2025-07-27 09:27:13,2025-07-27 09:27:13
1803,1803,early,often,occasionally,weekly,halal,ok,balanced,aggressive,"[""sea"",""citywalk""]","[""yoga"",""gaming"",""hiking"",""boardgame"",""running"",""travel""]",ISFJ,2025-07-13 09:27:13,2025-07-13 09:27:13
1804,1804,normal,occasionally,often,3+weekly,keto,reject,luxury,aggressive,"[""mountain"",""museum"",""island""]","[""hiking"",""reading""]",ENTP,2025-07-15 09:27:13,2025-07-15 09:27:13
1805,1805,late,never,never,3+weekly,vegan,ok,luxury,aggressive,"[""desert""]","[""music"",""boardgame""]",ISTP,2025-07-23 09:27:13,2025-07-23 09:27:13
1806,1806,normal,never,never,3+weekly,vegan,reject,balanced,aggressive,"[""mountain"",""citywalk"",""sea""]","[""photography"",""reading"",""cooking"",""movie"",""football"",""running""]",ENFP,2025-07-29 09:27:13,2025-07-29 09:27:13
1807,1807,late,occasionally,occasionally,weekly,vegan,ok,luxury,balanced,"[""citywalk"",""museum""]","[""running"",""reading"",""photography""]",ISFJ,2025-07-04 09:27:13,2025-07-04 09:27:13
1808,1808,early,often,often,weekly,low_carb,love,luxury,balanced,"[""museum"",""island"",""citywalk""]","[""boardgame"",""travel""]",ENTP,2025-07-16 09:27:13,2025-07-16 09:27:13
